"","c.Inf..33.8716306708252..33.7665809148426..33.6841572569265.."
"3179",15.8550532194588
"3180",15.8524136880674
"3181",15.844760138907
"3182",15.8440953635649
"3183",15.8427366774376
"3184",15.8411989385249
"3185",15.8352844581842
"3186",15.833504675105
"3187",15.8272633337857
"3188",15.8270575525528
"3189",15.817674085371
"3190",15.8126955702067
"3191",15.81221092479
"3192",15.8065381932162
"3193",15.8055805442281
"3194",15.8028032461125
"3195",15.8011074480145
"3196",15.7955955244382
"3197",15.7927986891645
"3198",15.7923943579775
"3199",15.7901983062183
"3200",15.787445857971
"3201",15.7865620731011
"3202",15.7865091520231
"3203",15.7854722589396
"3204",15.7853341274068
"3205",15.7816030648765
"3206",15.7708953851792
"3207",15.7668993017052
"3208",15.7656789597027
"3209",15.7639765242864
"3210",15.7630312997284
"3211",15.7617978086472
"3212",15.7609540920324
"3213",15.7564974210979
"3214",15.7541184479195
"3215",15.7539463672346
"3216",15.7529629092022
"3217",15.7480236106528
"3218",15.7477832731763
"3219",15.7464088353966
"3220",15.745014231424
"3221",15.7426725352744
"3222",15.7376712221389
"3223",15.7366357130934
"3224",15.7345033138736
"3225",15.7303311176377
"3226",15.7269298648491
"3227",15.7268452259215
"3228",15.7224923930647
"3229",15.7219511041956
"3230",15.7191122707343
"3231",15.7143199261825
"3232",15.7120429727934
"3233",15.7016875742097
"3234",15.7010183744806
"3235",15.6941377785135
"3236",15.69412813982
"3237",15.6933534853231
"3238",15.6907326892908
"3239",15.6890256206379
"3240",15.678802827603
"3241",15.6724995178272
"3242",15.6665866339502
"3243",15.665604990802
"3244",15.6630266307195
"3245",15.6613149542606
"3246",15.6552450589213
"3247",15.6551860132859
"3248",15.6476242864993
"3249",15.6455912952136
"3250",15.6422653932405
"3251",15.6395424721382
"3252",15.6386736926558
"3253",15.6369454713596
"3254",15.6339127800628
"3255",15.6320049659391
"3256",15.6316978053161
"3257",15.6288876444954
"3258",15.627491596017
"3259",15.6261913224426
"3260",15.6249539806582
"3261",15.6213798807024
"3262",15.6193684345945
"3263",15.6177571876269
"3264",15.6123258648649
"3265",15.6118616630501
"3266",15.6075702561334
"3267",15.6073047171825
"3268",15.6026391082003
"3269",15.5938454214894
"3270",15.5934212214719
"3271",15.5929468972624
"3272",15.586842683319
"3273",15.5842182050568
"3274",15.5820956911437
"3275",15.5807382706337
"3276",15.5775242863937
"3277",15.5762214059237
"3278",15.5742509644325
"3279",15.5731203694713
"3280",15.5692216317287
"3281",15.5645481702023
"3282",15.5566031813341
"3283",15.5541037201423
"3284",15.5506758335816
"3285",15.5494717729051
"3286",15.5466694423613
"3287",15.5462750637872
"3288",15.5436487991801
"3289",15.5360850694047
"3290",15.530454050949
"3291",15.5299117089506
"3292",15.5299030353103
"3293",15.5275926682962
"3294",15.5242981183618
"3295",15.5211362663078
"3296",15.5142895766245
"3297",15.5089877485596
"3298",15.5080062261969
"3299",15.5072105176324
"3300",15.5046706298266
"3301",15.5045288024605
"3302",15.5008856257214
"3303",15.4986695032227
"3304",15.4975660570305
"3305",15.4950103401542
"3306",15.4944720764799
"3307",15.4938784877377
"3308",15.4929487132167
"3309",15.4915435421137
"3310",15.4871733144832
"3311",15.4815275312658
"3312",15.4785058986347
"3313",15.4783197294811
"3314",15.4731781715583
"3315",15.4695959584558
"3316",15.4659884643646
"3317",15.4651571918033
"3318",15.4632676199294
"3319",15.4632189065792
"3320",15.4625702455496
"3321",15.459727788139
"3322",15.459675843622
"3323",15.4577292076255
"3324",15.4531711864601
"3325",15.4472897069937
"3326",15.444851940045
"3327",15.4439390975839
"3328",15.4370701153436
"3329",15.4362547112129
"3330",15.4359430849097
"3331",15.4339177627116
"3332",15.4329138206943
"3333",15.4327857074694
"3334",15.4314151551203
"3335",15.4302506005541
"3336",15.4299472215227
"3337",15.4276178448264
"3338",15.4264027814424
"3339",15.4254620139673
"3340",15.4248075088873
"3341",15.4247852507025
"3342",15.42339010024
"3343",15.4219140764041
"3344",15.4098719250488
"3345",15.4061294234835
"3346",15.4050685796009
"3347",15.4018035348585
"3348",15.4017922152413
"3349",15.3978699223343
"3350",15.3952550490401
"3351",15.3929585740345
"3352",15.3926156672125
"3353",15.3904316149691
"3354",15.3897167988209
"3355",15.3889552430846
"3356",15.3863025402854
"3357",15.384648192532
"3358",15.3745430998268
"3359",15.3715695836783
"3360",15.3715641805345
"3361",15.3687025953013
"3362",15.3675059467883
"3363",15.3670648649461
"3364",15.3667792624249
"3365",15.3642407456977
"3366",15.3634255661149
"3367",15.363117701847
"3368",15.3621334756082
"3369",15.3617547391206
"3370",15.36116511185
"3371",15.3611480552107
"3372",15.3606964254198
"3373",15.3603037775239
"3374",15.360156451265
"3375",15.3597142160801
"3376",15.3571278661211
"3377",15.3569330690292
"3378",15.3547437879823
"3379",15.3530106692019
"3380",15.352774012448
"3381",15.3508306852423
"3382",15.3502544025441
"3383",15.3469999196411
"3384",15.346174879274
"3385",15.3441537871088
"3386",15.3403781272328
"3387",15.3391309687592
"3388",15.3389706986331
"3389",15.3371440300013
"3390",15.3367086440314
"3391",15.3309881734744
"3392",15.3287222049277
"3393",15.3222044936606
"3394",15.32172086581
"3395",15.3148563433063
"3396",15.313590558778
"3397",15.3128628851777
"3398",15.3117334569322
"3399",15.3080139414975
"3400",15.3073659278875
"3401",15.3070783563107
"3402",15.3048645586351
"3403",15.3042327442955
"3404",15.3010151114419
"3405",15.2944743396454
"3406",15.2923120636539
"3407",15.2896849699398
"3408",15.2884585639264
"3409",15.2880562590797
"3410",15.2873975958265
"3411",15.2847113827261
"3412",15.2758560773528
"3413",15.275018001687
"3414",15.2742444364134
"3415",15.2736282634008
"3416",15.2734630555851
"3417",15.2719708812984
"3418",15.2700230516579
"3419",15.2685963643029
"3420",15.2643794340651
"3421",15.2638540821055
"3422",15.2523412545661
"3423",15.2521797338787
"3424",15.2497506879751
"3425",15.2444497117645
"3426",15.237927563424
"3427",15.2376070122107
"3428",15.2373992449815
"3429",15.2361103003731
"3430",15.2358172231512
"3431",15.2342634063642
"3432",15.2313824479293
"3433",15.2312941105595
"3434",15.2254799220657
"3435",15.2242485771125
"3436",15.220891108189
"3437",15.2204109816968
"3438",15.2200011573322
"3439",15.2199486387002
"3440",15.2188756006566
"3441",15.2171457010471
"3442",15.2170838999086
"3443",15.2148586993666
"3444",15.2148181776849
"3445",15.2137679588518
"3446",15.2125736027139
"3447",15.2119344413471
"3448",15.2106157766007
"3449",15.2072436204446
"3450",15.2064370215797
"3451",15.2064230995534
"3452",15.2045542866969
"3453",15.1986577251207
"3454",15.1977995761146
"3455",15.1959879615086
"3456",15.1946343249825
"3457",15.1932719396329
"3458",15.1904645447597
"3459",15.1875037769718
"3460",15.1823880526055
"3461",15.1797749629692
"3462",15.1744442683982
"3463",15.1739159352472
"3464",15.1717102225798
"3465",15.1702254033219
"3466",15.1664637378186
"3467",15.1660958175904
"3468",15.1640998076958
"3469",15.1638425424327
"3470",15.1566406830347
"3471",15.1560153833308
"3472",15.1536503382482
"3473",15.1494967098879
"3474",15.1437629114359
"3475",15.1414400065934
"3476",15.1413709309923
"3477",15.1396347990754
"3478",15.1391144463287
"3479",15.1367990221033
"3480",15.1336623491067
"3481",15.132744319841
"3482",15.1320254176565
"3483",15.1279461103971
"3484",15.1268911594036
"3485",15.1241377296543
"3486",15.120427517371
"3487",15.1153783841562
"3488",15.1101971897503
"3489",15.1099959578354
"3490",15.1093595887967
"3491",15.1073648025506
"3492",15.1013821132289
"3493",15.1002253465051
"3494",15.098043096333
"3495",15.0977752251312
"3496",15.0972822328577
"3497",15.0953201813676
"3498",15.0945833963193
"3499",15.0941095051063
"3500",15.0935886985315
"3501",15.0919963868307
"3502",15.0916096242946
"3503",15.0905621336415
"3504",15.088695393048
"3505",15.0872010327669
"3506",15.0862752004247
"3507",15.0861598819747
"3508",15.0842849354173
"3509",15.0816522775739
"3510",15.0792260490629
"3511",15.0757071499991
"3512",15.0746859968819
"3513",15.0732714161327
"3514",15.0724659258009
"3515",15.0719485099398
"3516",15.0628026111416
"3517",15.0606286007314
"3518",15.0600281937283
"3519",15.054979744884
"3520",15.0482142226569
"3521",15.0471129899749
"3522",15.0445780944657
"3523",15.0437866071073
"3524",15.0414555713545
"3525",15.0413542712359
"3526",15.0396766018181
"3527",15.0357621389575
"3528",15.0355902415026
"3529",15.0331520622763
"3530",15.0287917834069
"3531",15.0285765407821
"3532",15.0230742557025
"3533",15.0224730814267
"3534",15.0200526345128
"3535",15.0190919102564
"3536",15.0184853284083
"3537",15.0166585255166
"3538",15.0153836607395
"3539",15.0061379683672
"3540",15.0028143777088
"3541",15.000906719102
"3542",14.9994281777572
"3543",14.9988258230467
"3544",14.9978865769426
"3545",14.9925200019343
"3546",14.9910109464672
"3547",14.9893508476494
"3548",14.988057844296
"3549",14.9862124256886
"3550",14.9831255947833
"3551",14.9767726676603
"3552",14.9765897687126
"3553",14.9759022491945
"3554",14.9742497277969
"3555",14.9731484906879
"3556",14.9696567357716
"3557",14.9657798729869
"3558",14.9650021995647
"3559",14.9629331127796
"3560",14.9585533008886
"3561",14.9530127019929
"3562",14.9517963318375
"3563",14.9487514740432
"3564",14.9476255266517
"3565",14.9471481186652
"3566",14.9420375319807
"3567",14.9411972380932
"3568",14.9357300961867
"3569",14.9355572544442
"3570",14.9354293882725
"3571",14.9339996272731
"3572",14.9294930627651
"3573",14.9271916005714
"3574",14.9270072448973
"3575",14.9237389985351
"3576",14.9185010035603
"3577",14.9173301831877
"3578",14.916135677806
"3579",14.9134458583322
"3580",14.9110979590084
"3581",14.904201420946
"3582",14.9038920635173
"3583",14.9033558989892
"3584",14.903000408773
"3585",14.9017318412972
"3586",14.9011903304705
"3587",14.8993868776797
"3588",14.8948879502391
"3589",14.893679969037
"3590",14.8920905904312
"3591",14.8914327906814
"3592",14.891287046452
"3593",14.8908032439745
"3594",14.8907862179475
"3595",14.887713736567
"3596",14.88260966473
"3597",14.8810715127862
"3598",14.8766179831461
"3599",14.8763245808942
"3600",14.8760387500981
"3601",14.8741027422248
"3602",14.8722711231863
"3603",14.8615258579777
"3604",14.8592454774826
"3605",14.8565033633072
"3606",14.8529652248194
"3607",14.8506296129262
"3608",14.846231940826
"3609",14.8442730670412
"3610",14.8430377424162
"3611",14.8416573901804
"3612",14.8357833187657
"3613",14.835411279453
"3614",14.8345660620707
"3615",14.834439204224
"3616",14.8333632512156
"3617",14.8323213015083
"3618",14.8303788983801
"3619",14.8281293013857
"3620",14.8214761524429
"3621",14.819221246191
"3622",14.818813997426
"3623",14.81574750237
"3624",14.8149002484587
"3625",14.8125438503353
"3626",14.8105556904091
"3627",14.80805012419
"3628",14.8061863733844
"3629",14.8055551249923
"3630",14.7996349043941
"3631",14.7989145854743
"3632",14.7952563848625
"3633",14.7927830944731
"3634",14.7857097303667
"3635",14.7827575856321
"3636",14.7817763272975
"3637",14.7807676989539
"3638",14.7785537108733
"3639",14.7750720637951
"3640",14.7726191478417
"3641",14.7706268642991
"3642",14.7677527864314
"3643",14.7630835994506
"3644",14.7545620381865
"3645",14.7516388981151
"3646",14.7481684410668
"3647",14.7474588483794
"3648",14.7470477722625
"3649",14.7451627372045
"3650",14.7440078859689
"3651",14.7425204565745
"3652",14.7412916812719
"3653",14.7402474682956
"3654",14.7399400595124
"3655",14.7355586185715
"3656",14.7327279497228
"3657",14.7276094236636
"3658",14.7239933953596
"3659",14.7234970014425
"3660",14.7210850151545
"3661",14.7202723371632
"3662",14.717282949537
"3663",14.7162424479864
"3664",14.716210738073
"3665",14.7141099541375
"3666",14.7110848130144
"3667",14.7107209947041
"3668",14.7095272849953
"3669",14.7067294566821
"3670",14.703239304973
"3671",14.7013409871688
"3672",14.7010685366084
"3673",14.6993402235254
"3674",14.6967559411733
"3675",14.6949585473233
"3676",14.6941479341298
"3677",14.6939057054911
"3678",14.6935316043985
"3679",14.6935295787774
"3680",14.6922981157199
"3681",14.690035218021
"3682",14.6872102062009
"3683",14.6863921828975
"3684",14.6841128945948
"3685",14.6817813182515
"3686",14.680069516787
"3687",14.6791293501896
"3688",14.6773490735581
"3689",14.6736729012201
"3690",14.6705365883759
"3691",14.6701713639136
"3692",14.6684855075979
"3693",14.6666103911522
"3694",14.665729476178
"3695",14.6631301447164
"3696",14.662558423819
"3697",14.6519425925811
"3698",14.6462949032496
"3699",14.6454197735736
"3700",14.6418177854259
"3701",14.6414209410511
"3702",14.6411250887764
"3703",14.6387879967755
"3704",14.6382841725333
"3705",14.6372976802559
"3706",14.6367039340323
"3707",14.6319922269875
"3708",14.6305089498064
"3709",14.6304643149224
"3710",14.6285671295947
"3711",14.6267511177971
"3712",14.6257028023315
"3713",14.6247491631237
"3714",14.6204679657851
"3715",14.6179114880791
"3716",14.6165646991176
"3717",14.6163381072524
"3718",14.6127454712374
"3719",14.612431581947
"3720",14.6064239075637
"3721",14.6059028283381
"3722",14.5981725197221
"3723",14.5971204492634
"3724",14.5948142455433
"3725",14.5943481534989
"3726",14.5906890849134
"3727",14.5882143600176
"3728",14.587092256902
"3729",14.5845762154558
"3730",14.584159107955
"3731",14.5824837673258
"3732",14.5795491336404
"3733",14.5777024190244
"3734",14.571907646181
"3735",14.5705111810747
"3736",14.5681814888103
"3737",14.5661840438547
"3738",14.5631170584518
"3739",14.5629515208927
"3740",14.5583793539081
"3741",14.5576291132012
"3742",14.5538009432399
"3743",14.551595237591
"3744",14.5494067364234
"3745",14.5486774704861
"3746",14.545691741052
"3747",14.5441604221284
"3748",14.5426143286266
"3749",14.5405920635546
"3750",14.5386620930238
"3751",14.5386019118793
"3752",14.5378611778809
"3753",14.5342857237769
"3754",14.5337136926927
"3755",14.5333702141345
"3756",14.5277217200968
"3757",14.5235547187578
"3758",14.5212868885204
"3759",14.520168130466
"3760",14.5192920105297
"3761",14.517225121189
"3762",14.516202556847
"3763",14.5155442540272
"3764",14.5136166638949
"3765",14.5127847510368
"3766",14.5082323745749
"3767",14.5042716367287
"3768",14.5014509777219
"3769",14.4985312644594
"3770",14.4983735633427
"3771",14.4882914002448
"3772",14.4841403170964
"3773",14.4837166940849
"3774",14.4830610709818
"3775",14.4817457159758
"3776",14.4800607844713
"3777",14.4786055596659
"3778",14.4775351481707
"3779",14.4748298113871
"3780",14.467950342978
"3781",14.4674243357019
"3782",14.4666511879994
"3783",14.4661742189628
"3784",14.4625836237309
"3785",14.4619549005115
"3786",14.4589177423456
"3787",14.4571759065411
"3788",14.4541065879993
"3789",14.4523547695082
"3790",14.4455346520751
"3791",14.4442831001787
"3792",14.441280283844
"3793",14.4406485138725
"3794",14.4384331824349
"3795",14.43604230931
"3796",14.4319938707685
"3797",14.4308377078954
"3798",14.4286346024035
"3799",14.4264020316884
"3800",14.4224908818732
"3801",14.42099064069
"3802",14.4190473623273
"3803",14.4139078611666
"3804",14.4139045164303
"3805",14.4090688091968
"3806",14.4048517855094
"3807",14.4044845084238
"3808",14.4017350523188
"3809",14.3938248535947
"3810",14.3925614726981
"3811",14.3871227473041
"3812",14.3852110539463
"3813",14.3822582995606
"3814",14.3769154867833
"3815",14.3757101481409
"3816",14.3742023758538
"3817",14.371497840838
"3818",14.3665052472102
"3819",14.3662586298426
"3820",14.3621541714491
"3821",14.3614641857564
"3822",14.3591577766744
"3823",14.3581487655237
"3824",14.3533173927385
"3825",14.3532544484346
"3826",14.3512398805283
"3827",14.3483136805151
"3828",14.3476952342601
"3829",14.3474606653545
"3830",14.3449806584947
"3831",14.3403853427732
"3832",14.3399223837063
"3833",14.3398413355372
"3834",14.3294613309448
"3835",14.3286099712066
"3836",14.3278744307723
"3837",14.3275300373486
"3838",14.3206816131074
"3839",14.3204068895699
"3840",14.3203782251305
"3841",14.320278056687
"3842",14.3151004323953
"3843",14.3149574056963
"3844",14.306627435371
"3845",14.305968271773
"3846",14.3050700667596
"3847",14.2970327732426
"3848",14.2968664836615
"3849",14.2946808818
"3850",14.2929979397188
"3851",14.2928026050185
"3852",14.2906003169261
"3853",14.2879271200884
"3854",14.2878889812797
"3855",14.2853401232152
"3856",14.2851357098048
"3857",14.2849655370021
"3858",14.278066386261
"3859",14.2757100178427
"3860",14.2747685396429
"3861",14.272576723746
"3862",14.2719252645661
"3863",14.2719158969028
"3864",14.262575146193
"3865",14.2603394035747
"3866",14.2575951946866
"3867",14.248389646729
"3868",14.2460939284477
"3869",14.2453013765872
"3870",14.2437729420776
"3871",14.2412131588528
"3872",14.2411101548988
"3873",14.2388694918882
"3874",14.238735970402
"3875",14.2361305148239
"3876",14.2289824353741
"3877",14.2275969796308
"3878",14.2271553899169
"3879",14.2271377171463
"3880",14.2261791685586
"3881",14.2220299476415
"3882",14.2217640428634
"3883",14.2204078848479
"3884",14.2177938872725
"3885",14.2151119043712
"3886",14.2148839569808
"3887",14.2144560022932
"3888",14.2096409946281
"3889",14.206756685685
"3890",14.204769952551
"3891",14.2034923112756
"3892",14.2025870031253
"3893",14.1999660722507
"3894",14.197666271256
"3895",14.1973539580405
"3896",14.1959213813518
"3897",14.1957459664956
"3898",14.1946526827084
"3899",14.1909850240919
"3900",14.1898150838195
"3901",14.1886909755171
"3902",14.185253847685
"3903",14.1838219039026
"3904",14.1822007285802
"3905",14.1818723208477
"3906",14.1809839555698
"3907",14.1805137568585
"3908",14.175274939667
"3909",14.17442106436
"3910",14.1731412740176
"3911",14.1713621570911
"3912",14.1681019189669
"3913",14.1637547592031
"3914",14.1626397381576
"3915",14.1609271506855
"3916",14.1587639058199
"3917",14.1467026110416
"3918",14.1449958327522
"3919",14.1410057772576
"3920",14.139263089792
"3921",14.1366799950861
"3922",14.1358765303893
"3923",14.1352682104747
"3924",14.131760469763
"3925",14.1254702222276
"3926",14.1248567344987
"3927",14.1227453185912
"3928",14.1215982851634
"3929",14.1200171322933
"3930",14.1197886156163
"3931",14.1139639686045
"3932",14.1139386836185
"3933",14.1134446087364
"3934",14.1133684342058
"3935",14.1119514085318
"3936",14.110797095132
"3937",14.1087699162535
"3938",14.1083995990283
"3939",14.1005753504331
"3940",14.0995998773274
"3941",14.0983527185623
"3942",14.0964035347912
"3943",14.0868625719084
"3944",14.0838181474838
"3945",14.083067959916
"3946",14.0825414273753
"3947",14.0820602153728
"3948",14.0811080996459
"3949",14.0745892582841
"3950",14.0744812055813
"3951",14.0725590842676
"3952",14.0694651474857
"3953",14.0691121212888
"3954",14.068980195076
"3955",14.067866775968
"3956",14.0647637914002
"3957",14.0639867999661
"3958",14.0563766459885
"3959",14.0523665748699
"3960",14.049667401758
"3961",14.0483732791328
"3962",14.0475704250384
"3963",14.0471076798615
"3964",14.0460168803588
"3965",14.0431189782114
"3966",14.0430965446872
"3967",14.0430390757962
"3968",14.0425610128409
"3969",14.0354021453809
"3970",14.0338309284148
"3971",14.032449556322
"3972",14.0299397643741
"3973",14.0227644617933
"3974",14.0187840979113
"3975",14.0162460016979
"3976",14.0149303765462
"3977",14.01437588193
"3978",14.0080763398629
"3979",14.0035264862826
"3980",14.0011283113514
"3981",13.9981960461609
"3982",13.9962408900366
"3983",13.9957949485274
"3984",13.9922741467868
"3985",13.9913564126029
"3986",13.9903308864575
"3987",13.9882167542183
"3988",13.9855880669646
"3989",13.9836364291832
"3990",13.983426552376
"3991",13.9801753849366
"3992",13.9781467546262
"3993",13.9765838684519
"3994",13.9708004314269
"3995",13.9700708828725
"3996",13.9681671527558
"3997",13.9671673989577
"3998",13.9656150709869
"3999",13.9630037973386
"4000",13.9602420462522
"4001",13.960032977672
"4002",13.9579588885106
"4003",13.9578513705297
"4004",13.9534296096027
"4005",13.9520161154117
"4006",13.9507990115611
"4007",13.9500763238875
"4008",13.9458098909077
"4009",13.9427588621779
"4010",13.9422225126422
"4011",13.9411497701909
"4012",13.9395836750153
"4013",13.9383839418603
"4014",13.9370781861
"4015",13.9357678405838
"4016",13.9356569246561
"4017",13.935588996065
"4018",13.9347298538574
"4019",13.9345510021044
"4020",13.9337496058865
"4021",13.9325899482583
"4022",13.9319334246689
"4023",13.9262811481291
"4024",13.9253664822808
"4025",13.9247392131945
"4026",13.9243068270672
"4027",13.9180288304518
"4028",13.9144458411146
"4029",13.9121637765383
"4030",13.9085377540799
"4031",13.907046914095
"4032",13.9056650753056
"4033",13.9042601191533
"4034",13.9021462066296
"4035",13.9016046468266
"4036",13.9003762650358
"4037",13.8989904291426
"4038",13.8890945034135
"4039",13.8879815679653
"4040",13.8869374238461
"4041",13.8844550070293
"4042",13.8820170358306
"4043",13.8654515432611
"4044",13.8583257013802
"4045",13.8579145036413
"4046",13.8572783585873
"4047",13.8535855422375
"4048",13.8532056972659
"4049",13.8529979224416
"4050",13.8529625342004
"4051",13.8529525362675
"4052",13.8499919563022
"4053",13.845532996305
"4054",13.8420848169978
"4055",13.8391790457214
"4056",13.8374989085468
"4057",13.8337570732887
"4058",13.8332746799943
"4059",13.8329407774462
"4060",13.8319357435642
"4061",13.8279042007259
"4062",13.8276756161693
"4063",13.8275384342846
"4064",13.8259974396283
"4065",13.8211342806248
"4066",13.8209923087425
"4067",13.8209478273487
"4068",13.8162122688926
"4069",13.8152430715243
"4070",13.8133429050918
"4071",13.8131752269669
"4072",13.8126297783909
"4073",13.8059021690929
"4074",13.8053254354035
"4075",13.8051942425101
"4076",13.804348318539
"4077",13.8031952472603
"4078",13.8029938133979
"4079",13.7982889754404
"4080",13.7980641273076
"4081",13.797258716286
"4082",13.794744106704
"4083",13.7913691635343
"4084",13.790980537121
"4085",13.7905863803512
"4086",13.790247403092
"4087",13.7901983177057
"4088",13.7894365646749
"4089",13.7881049450429
"4090",13.7866564208513
"4091",13.7860288505386
"4092",13.7848098868069
"4093",13.7800377785616
"4094",13.7731878998782
"4095",13.7730622843915
"4096",13.7724398696974
"4097",13.7711677166926
"4098",13.7711022335759
"4099",13.770870731813
"4100",13.7685418746948
"4101",13.7681156854057
"4102",13.7554605884134
"4103",13.7550174491348
"4104",13.7547848481075
"4105",13.7533066440865
"4106",13.753194444022
"4107",13.7528184333553
"4108",13.7509585593651
"4109",13.745680779556
"4110",13.7444751342006
"4111",13.7435281038935
"4112",13.7426650670732
"4113",13.7414718438626
"4114",13.7393464249459
"4115",13.7390533086524
"4116",13.7384675437548
"4117",13.7377121395093
"4118",13.7373893142835
"4119",13.736932258292
"4120",13.7368258565406
"4121",13.7357519957397
"4122",13.7346753614044
"4123",13.7344844977892
"4124",13.7330972976112
"4125",13.7323796283041
"4126",13.7311957909048
"4127",13.7307054906572
"4128",13.7288052973075
"4129",13.7281206044877
"4130",13.7265927688027
"4131",13.7263389895161
"4132",13.7252375169983
"4133",13.7244520755137
"4134",13.7233831485913
"4135",13.7229540742954
"4136",13.7201682766354
"4137",13.7198153050448
"4138",13.7185558165236
"4139",13.7165876842966
"4140",13.7157677840498
"4141",13.7152138885099
"4142",13.715185857692
"4143",13.7148989289736
"4144",13.7142505554233
"4145",13.7130141512775
"4146",13.7129956624856
"4147",13.7115983380889
"4148",13.7107642649417
"4149",13.7100254466296
"4150",13.7099680635334
"4151",13.7056368045692
"4152",13.7041318210598
"4153",13.7010853516151
"4154",13.6977105181583
"4155",13.6968029219529
"4156",13.6959936740238
"4157",13.6956264597743
"4158",13.6912767157612
"4159",13.6904255166223
"4160",13.6900081441802
"4161",13.6897189550908
"4162",13.6886141029359
"4163",13.6865223497436
"4164",13.6804681436098
"4165",13.6794045742262
"4166",13.6764561515971
"4167",13.6760295171633
"4168",13.6749546622416
"4169",13.6710345752891
"4170",13.6694877403324
"4171",13.6687418760579
"4172",13.6670671203142
"4173",13.6655442796174
"4174",13.6651850958566
"4175",13.6629494979429
"4176",13.6621782390514
"4177",13.6620804787513
"4178",13.6605557792267
"4179",13.6598892598901
"4180",13.6592559751536
"4181",13.6578765547333
"4182",13.6571583246792
"4183",13.6569560670488
"4184",13.6568660207892
"4185",13.6540805364468
"4186",13.6531984929371
"4187",13.6522473002589
"4188",13.6499066598147
"4189",13.6477421316949
"4190",13.6475428661116
"4191",13.6457454296734
"4192",13.6438008958544
"4193",13.6437466646146
"4194",13.6426965033527
"4195",13.6424057403402
"4196",13.6385330409241
"4197",13.6376420093148
"4198",13.633090619718
"4199",13.62980892072
"4200",13.626598031568
"4201",13.623583127687
"4202",13.6223941015139
"4203",13.621619621926
"4204",13.6212193651524
"4205",13.6204210664963
"4206",13.6187871445171
"4207",13.617244490023
"4208",13.617087855797
"4209",13.6170655473181
"4210",13.6146988916987
"4211",13.6144128103998
"4212",13.6064484265464
"4213",13.6038722179908
"4214",13.603771037903
"4215",13.602720721164
"4216",13.600397427894
"4217",13.5997615796901
"4218",13.5967688609076
"4219",13.595737332393
"4220",13.5957343260896
"4221",13.5909687450666
"4222",13.5823537813407
"4223",13.5823172088942
"4224",13.5822489219827
"4225",13.577376072427
"4226",13.5754513351839
"4227",13.5712234896191
"4228",13.5677645756403
"4229",13.5654637751447
"4230",13.5648549044862
"4231",13.5631368767419
"4232",13.5617091385524
"4233",13.5614409151701
"4234",13.5606002930453
"4235",13.5581419401176
"4236",13.5567296253375
"4237",13.5557157161118
"4238",13.5533045565112
"4239",13.5515424629596
"4240",13.550933419341
"4241",13.550876927639
"4242",13.5497088753648
"4243",13.5484626959929
"4244",13.5476416276122
"4245",13.5451311957273
"4246",13.5447566859078
"4247",13.5432092101683
"4248",13.5431055186521
"4249",13.5393075577722
"4250",13.5378420215164
"4251",13.5376767501136
"4252",13.5376331802202
"4253",13.5367053742242
"4254",13.5317078094673
"4255",13.5254288246061
"4256",13.5253474113046
"4257",13.5214143133567
"4258",13.520227067314
"4259",13.5194197749914
"4260",13.5187724067252
"4261",13.5068839864958
"4262",13.5046263093552
"4263",13.5030420771774
"4264",13.5011386737702
"4265",13.5003702391334
"4266",13.4975682523259
"4267",13.4973783126653
"4268",13.4972466942068
"4269",13.4961239637084
"4270",13.4957882038813
"4271",13.4952668087536
"4272",13.4950433570001
"4273",13.4947380904123
"4274",13.4945013560846
"4275",13.4943031042761
"4276",13.4932634639827
"4277",13.4930188384133
"4278",13.4908937781781
"4279",13.489934558388
"4280",13.4880352986254
"4281",13.483725001233
"4282",13.4836167222722
"4283",13.4833680924488
"4284",13.481482831234
"4285",13.4797609632816
"4286",13.4755715200902
"4287",13.4726424176645
"4288",13.4685708844801
"4289",13.467829418401
"4290",13.4671749886047
"4291",13.4646561032248
"4292",13.4640211486743
"4293",13.4636266474
"4294",13.463519054393
"4295",13.4619096376847
"4296",13.4614244698322
"4297",13.4602269657561
"4298",13.4588443536551
"4299",13.4588375594466
"4300",13.4582607680547
"4301",13.4562577484931
"4302",13.4553415623484
"4303",13.4553068759159
"4304",13.4531912605052
"4305",13.4473536224545
"4306",13.4448638030754
"4307",13.4428866622797
"4308",13.4425403700504
"4309",13.441385952967
"4310",13.4358816615692
"4311",13.4327028553323
"4312",13.4321438290117
"4313",13.4307916268212
"4314",13.4276168960563
"4315",13.425972134315
"4316",13.424873981643
"4317",13.4190663267933
"4318",13.4168044149193
"4319",13.4156146293579
"4320",13.4129904085568
"4321",13.4102608109056
"4322",13.4097391691809
"4323",13.4087801708413
"4324",13.407635977678
"4325",13.4070401782489
"4326",13.4060668795201
"4327",13.4054917910109
"4328",13.4021662535588
"4329",13.4002254790958
"4330",13.4001397936456
"4331",13.3996667773265
"4332",13.3988602864019
"4333",13.3984903241805
"4334",13.39679752002
"4335",13.3960464398153
"4336",13.3955463108228
"4337",13.3943179231605
"4338",13.3934067273424
"4339",13.3918148854286
"4340",13.3914807052843
"4341",13.389252270506
"4342",13.3891423357189
"4343",13.387329551771
"4344",13.3852076884605
"4345",13.3849503960657
"4346",13.3840091586233
"4347",13.3835047731903
"4348",13.3811771226074
"4349",13.3805146674961
"4350",13.3796910021597
"4351",13.379515417976
"4352",13.3743759212089
"4353",13.3740002612027
